房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
2709,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
2709,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
2709,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
2709,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
2709,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
2709,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
2709,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
2709,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
2709,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
2709,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
2709,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
2709,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
2709,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
2709,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
2710,QLD,NSW,高端型,3.08,7,9.1,7035,7778,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,VIC,高端型,3.08,7,9.1,7035,6778,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,QLD,高端型,3.08,7,9.1,7035,7270,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,SA,高端型,3.08,7,9.1,7035,7129,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,WA,高端型,3.08,7,9.1,7035,7634,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,TAS,高端型,3.08,7,9.1,7035,10148,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,NT,高端型,3.08,7,9.1,7035,10008,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,ACT,高端型,3.08,7,9.1,7035,8632,4559.08,4559.08,100.00%,5.39,5.39,5.64,21.55%,25,59062.51
2710,QLD,NSW,平衡型,3.08,7,6.6,5488,7778,4559.08,4537.29,99.52%,4.00,4.00,4.08,28.03%,25,60071.22
2710,QLD,VIC,平衡型,3.08,7,6.6,5488,6778,4559.08,4399.14,96.49%,4.09,4.09,4.20,27.34%,25,58530.27
2710,QLD,QLD,平衡型,3.08,7,6.6,5488,7270,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
2710,QLD,SA,平衡型,3.08,7,6.6,5488,7129,4559.08,4452.82,97.67%,4.05,4.05,4.15,27.61%,25,59129.22
2710,QLD,WA,平衡型,3.08,7,6.6,5488,7634,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
2710,QLD,TAS,平衡型,3.08,7,6.6,5488,10148,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
2710,QLD,NT,平衡型,3.08,7,6.6,5488,10008,4559.08,4559.08,100.00%,3.98,3.98,4.07,28.14%,25,60312.51
2710,QLD,ACT,平衡型,3.08,7,6.6,5488,8632,4559.08,4496.66,98.63%,4.02,4.02,4.12,27.83%,25,59618.09
2710,QLD,NSW,经济型,3.08,7,4.4,4110,7778,4559.08,4065.58,89.18%,3.11,3.11,3.17,34.97%,25,55904.93
2710,QLD,VIC,经济型,3.08,7,4.4,4110,6778,4559.08,3872.14,84.93%,3.24,3.24,3.31,33.67%,25,53745.47
2710,QLD,QLD,经济型,3.08,7,4.4,4110,7270,4559.08,4240.55,93.01%,3.01,3.01,3.06,36.15%,25,57853.55
2710,QLD,SA,经济型,3.08,7,4.4,4110,7129,4559.08,3944.31,86.52%,3.19,3.19,3.25,34.15%,25,54551.27
2710,QLD,WA,经济型,3.08,7,4.4,4110,7634,4559.08,4163.64,91.33%,3.05,3.05,3.11,35.64%,25,56999.27
2710,QLD,TAS,经济型,3.08,7,4.4,4110,10148,4559.08,4437.85,97.34%,2.90,2.90,2.96,37.49%,25,60060.17
2710,QLD,NT,经济型,3.08,7,4.4,4110,10008,4559.08,4545.40,99.70%,2.85,2.85,2.90,38.22%,25,61258.93
2710,QLD,ACT,经济型,3.08,7,4.4,4110,8632,4559.08,3999.81,87.73%,3.15,3.15,3.22,34.53%,25,55170.97
2711,QLD,NSW,高端型,11,25,16.5,15069,7778,16282.42,7768.83,47.71%,5.36,5.36,5.54,21.58%,25,123897.85
2711,QLD,VIC,高端型,11,25,16.5,15069,6778,16282.42,6779.02,41.63%,5.92,5.92,6.14,19.75%,25,112850.08
2711,QLD,QLD,高端型,11,25,16.5,15069,7270,16282.42,7269.13,44.64%,5.63,5.63,5.85,20.65%,25,118303.65
2711,QLD,SA,高端型,11,25,16.5,15069,7129,16282.42,7130.00,43.79%,5.69,5.69,5.92,20.40%,25,116767.48
2711,QLD,WA,高端型,11,25,16.5,15069,7634,16282.42,7635.37,46.89%,5.43,5.43,5.61,21.33%,25,122408.13
2711,QLD,TAS,高端型,11,25,16.5,15069,10148,16282.42,9721.48,59.71%,4.50,4.50,4.63,25.16%,25,145691.78
2711,QLD,NT,高端型,11,25,16.5,15069,10008,16282.42,9735.27,59.79%,4.50,4.50,4.62,25.19%,25,145843.90
2711,QLD,ACT,高端型,11,25,16.5,15069,8632,16282.42,8424.53,51.74%,5.03,5.03,5.19,22.78%,25,131215.45
2711,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
2711,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
2711,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
2711,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
2711,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
2711,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
2711,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
2711,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
2711,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
2711,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
2711,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
2711,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
2711,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
2711,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
2711,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
2711,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
2712,QLD,NSW,高端型,10.12,23,15.2,13723,7778,14979.83,7688.87,51.33%,5.02,5.02,5.18,22.85%,25,120020.39
2712,QLD,VIC,高端型,10.12,23,15.2,13723,6778,14979.83,6779.02,45.25%,5.52,5.52,5.71,21.01%,25,109865.08
2712,QLD,QLD,高端型,10.12,23,15.2,13723,7270,14979.83,7269.13,48.53%,5.21,5.21,5.40,22.00%,25,115318.65
2712,QLD,SA,高端型,10.12,23,15.2,13723,7129,14979.83,7120.12,47.53%,5.33,5.33,5.51,21.70%,25,113672.37
2712,QLD,WA,高端型,10.12,23,15.2,13723,7634,14979.83,7619.49,50.87%,5.05,5.05,5.22,22.71%,25,119246.05
2712,QLD,TAS,高端型,10.12,23,15.2,13723,10148,14979.83,9447.72,63.07%,4.26,4.26,4.39,26.39%,25,139660.55
2712,QLD,NT,高端型,10.12,23,15.2,13723,10008,14979.83,9548.92,63.75%,4.22,4.22,4.35,26.59%,25,140783.73
2712,QLD,ACT,高端型,10.12,23,15.2,13723,8632,14979.83,8293.26,55.36%,4.73,4.73,4.88,24.07%,25,126763.61
2712,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
2712,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
2712,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
2712,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
2712,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
2712,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
2712,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
2712,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
2712,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
2712,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
2712,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
2712,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
2712,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
2712,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
2712,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
2712,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
2713,QLD,NSW,高端型,6.6,15,9.9,9034,7778,9769.45,6588.96,67.44%,4.07,4.07,4.18,27.49%,25,95862.17
2713,QLD,VIC,高端型,6.6,15,9.9,9034,6778,9769.45,6249.85,63.97%,4.25,4.25,4.37,26.46%,25,92075.88
2713,QLD,QLD,高端型,6.6,15,9.9,9034,7270,9769.45,6671.90,68.29%,4.03,4.03,4.13,27.74%,25,96781.03
2713,QLD,SA,高端型,6.6,15,9.9,9034,7129,9769.45,6351.73,65.02%,4.19,4.19,4.31,26.77%,25,93214.11
2713,QLD,WA,高端型,6.6,15,9.9,9034,7634,9769.45,6773.63,69.33%,3.98,3.98,4.08,28.06%,25,97923.59
2713,QLD,TAS,高端型,6.6,15,9.9,9034,10148,9769.45,7342.82,75.16%,3.72,3.72,3.82,29.79%,25,104277.17
2713,QLD,NT,高端型,6.6,15,9.9,9034,10008,9769.45,7546.15,77.24%,3.64,3.64,3.73,30.42%,25,106546.51
2713,QLD,ACT,高端型,6.6,15,9.9,9034,8632,9769.45,6561.21,67.16%,4.08,4.08,4.19,27.41%,25,95552.23
2713,QLD,NSW,平衡型,6.6,15,6.6,6947,7778,9769.45,5396.24,55.24%,3.48,3.48,3.56,31.63%,25,84197.00
2713,QLD,VIC,平衡型,6.6,15,6.6,6947,6778,9769.45,5063.91,51.83%,3.64,3.64,3.73,30.30%,25,80487.80
2713,QLD,QLD,平衡型,6.6,15,6.6,6947,7270,9769.45,5467.40,55.96%,3.43,3.43,3.52,31.91%,25,84984.64
2713,QLD,SA,平衡型,6.6,15,6.6,6947,7129,9769.45,5147.23,52.69%,3.60,3.60,3.68,30.64%,25,81417.71
2713,QLD,WA,平衡型,6.6,15,6.6,6947,7634,9769.45,5597.90,57.30%,3.38,3.38,3.46,32.44%,25,86447.81
2713,QLD,TAS,平衡型,6.6,15,6.6,6947,10148,9769.45,6223.37,63.70%,3.11,3.11,3.18,34.94%,25,93428.91
2713,QLD,NT,平衡型,6.6,15,6.6,6947,10008,9769.45,6473.69,66.26%,3.02,3.02,3.08,35.95%,25,96222.84
2713,QLD,ACT,平衡型,6.6,15,6.6,6947,8632,9769.45,5357.12,54.84%,3.50,3.50,3.58,31.48%,25,83760.38
2713,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
2713,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
2713,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
2713,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
2713,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
2713,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
2713,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
2713,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
2714,QLD,NSW,高端型,11.88,27,17.8,16106,7778,17585.01,7779.87,44.24%,5.60,5.60,5.81,20.72%,25,127005.86
2714,QLD,VIC,高端型,11.88,27,17.8,16106,6778,17585.01,6779.02,38.55%,6.19,6.19,6.46,18.98%,25,115835.08
2714,QLD,QLD,高端型,11.88,27,17.8,16106,7270,17585.01,7269.13,41.34%,5.91,5.91,6.11,19.83%,25,121288.65
2714,QLD,SA,高端型,11.88,27,17.8,16106,7129,17585.01,7130.00,40.55%,5.98,5.98,6.21,19.59%,25,119752.48
2714,QLD,WA,高端型,11.88,27,17.8,16106,7634,17585.01,7635.37,43.42%,5.67,5.67,5.90,20.47%,25,125393.13
2714,QLD,TAS,高端型,11.88,27,17.8,16106,10148,17585.01,9879.02,56.18%,4.66,4.66,4.82,24.33%,25,150433.64
2714,QLD,NT,高端型,11.88,27,17.8,16106,10008,17585.01,9853.74,56.03%,4.67,4.67,4.83,24.28%,25,150153.04
2714,QLD,ACT,高端型,11.88,27,17.8,16106,8632,17585.01,8522.74,48.47%,5.23,5.23,5.43,22.00%,25,135297.39
2714,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
2714,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
2714,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
2714,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,4.09,4.09,4.21,27.22%,25,109565.05
2714,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.91,3.91,4.01,28.44%,25,114771.42
2714,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.65,3.65,3.74,30.23%,25,122365.73
2714,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.57,3.57,3.65,30.90%,25,125231.37
2714,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,4.00,4.00,4.09,27.86%,25,112294.64
2714,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
2714,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
2714,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
2714,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
2714,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
2714,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
2714,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
2714,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
2715,QLD,NSW,高端型,0.44,1,9.1,6095,7778,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,VIC,高端型,0.44,1,9.1,6095,6778,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,QLD,高端型,0.44,1,9.1,6095,7270,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,SA,高端型,0.44,1,9.1,6095,7129,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,WA,高端型,0.44,1,9.1,6095,7634,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,TAS,高端型,0.44,1,9.1,6095,10148,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,NT,高端型,0.44,1,9.1,6095,10008,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,ACT,高端型,0.44,1,9.1,6095,8632,651.30,651.30,100.00%,N/A,N/A,N/A,-1.24%,25,4537.50
2715,QLD,NSW,平衡型,0.44,1,6.6,4548,7778,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,VIC,平衡型,0.44,1,6.6,4548,6778,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,QLD,平衡型,0.44,1,6.6,4548,7270,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,SA,平衡型,0.44,1,6.6,4548,7129,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,WA,平衡型,0.44,1,6.6,4548,7634,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,TAS,平衡型,0.44,1,6.6,4548,10148,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,NT,平衡型,0.44,1,6.6,4548,10008,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,ACT,平衡型,0.44,1,6.6,4548,8632,651.30,651.30,100.00%,22.66,22.66,N/A,1.21%,25,5787.50
2715,QLD,NSW,经济型,0.44,1,4.4,3170,7778,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,VIC,经济型,0.44,1,4.4,3170,6778,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,QLD,经济型,0.44,1,4.4,3170,7270,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,SA,经济型,0.44,1,4.4,3170,7129,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,WA,经济型,0.44,1,4.4,3170,7634,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,TAS,经济型,0.44,1,4.4,3170,10148,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,NT,经济型,0.44,1,4.4,3170,10008,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2715,QLD,ACT,经济型,0.44,1,4.4,3170,8632,651.30,651.30,100.00%,17.18,17.18,18.71,4.64%,25,6887.50
2716,QLD,NSW,高端型,20,45,30,26540,7778,29604.40,7779.87,26.28%,7.85,7.85,8.23,15.44%,25,154447.00
2716,QLD,VIC,高端型,20,45,30,26540,6778,29604.40,6779.02,22.90%,8.52,8.52,8.98,14.34%,25,143276.22
2716,QLD,QLD,高端型,20,45,30,26540,7270,29604.40,7269.13,24.55%,8.15,8.15,8.61,14.88%,25,148729.79
2716,QLD,SA,高端型,20,45,30,26540,7129,29604.40,7130.00,24.08%,8.26,8.26,8.70,14.73%,25,147193.62
2716,QLD,WA,高端型,20,45,30,26540,7634,29604.40,7635.37,25.79%,7.94,7.94,8.34,15.28%,25,152834.27
2716,QLD,TAS,高端型,20,45,30,26540,10148,29604.40,10149.52,34.28%,6.60,6.60,6.89,17.98%,25,180895.41
2716,QLD,NT,高端型,20,45,30,26540,10008,29604.40,10009.80,33.81%,6.66,6.66,6.96,17.83%,25,179335.95
2716,QLD,ACT,高端型,20,45,30,26540,8632,29604.40,8633.29,29.16%,7.35,7.35,7.69,16.36%,25,163972.36
2716,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
2716,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
2716,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
2716,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
2716,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
2716,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
2716,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
2716,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
2716,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
2716,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
2716,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
2716,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
2716,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
2716,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
2716,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
2716,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
2717,QLD,NSW,高端型,9.68,22,14.5,13224,7778,14328.53,7644.43,53.35%,4.90,4.90,5.05,23.33%,25,118056.77
2717,QLD,VIC,高端型,9.68,22,14.5,13224,6778,14328.53,6775.86,47.29%,5.39,5.39,5.56,21.51%,25,108362.38
2717,QLD,QLD,高端型,9.68,22,14.5,13224,7270,14328.53,7269.13,50.73%,5.08,5.08,5.24,22.54%,25,113851.15
2717,QLD,SA,高端型,9.68,22,14.5,13224,7129,14328.53,7078.57,49.40%,5.19,5.19,5.39,22.14%,25,111741.16
2717,QLD,WA,高端型,9.68,22,14.5,13224,7634,14328.53,7575.04,52.87%,4.94,4.94,5.09,23.18%,25,117282.43
2717,QLD,TAS,高端型,9.68,22,14.5,13224,10148,14328.53,9250.73,64.56%,4.21,4.21,4.33,26.68%,25,135995.85
2717,QLD,NT,高端型,9.68,22,14.5,13224,10008,14328.53,9398.48,65.59%,4.15,4.15,4.27,26.99%,25,137642.10
2717,QLD,ACT,高端型,9.68,22,14.5,13224,8632,14328.53,8160.26,56.95%,4.65,4.65,4.80,24.40%,25,123818.45
2717,QLD,NSW,平衡型,9.68,22,9.7,10178,7778,14328.53,6627.32,46.25%,3.95,3.95,4.05,28.14%,25,109112.41
2717,QLD,VIC,平衡型,9.68,22,9.7,10178,6778,14328.53,6266.16,43.73%,4.10,4.10,4.22,27.16%,25,105080.13
2717,QLD,QLD,平衡型,9.68,22,9.7,10178,7270,14328.53,6692.90,46.71%,3.93,3.93,4.02,28.32%,25,109837.88
2717,QLD,SA,平衡型,9.68,22,9.7,10178,7129,14328.53,6373.44,44.48%,4.06,4.06,4.17,27.45%,25,106278.80
2717,QLD,WA,平衡型,9.68,22,9.7,10178,7634,14328.53,6836.85,47.71%,3.87,3.87,3.97,28.71%,25,111451.06
2717,QLD,TAS,平衡型,9.68,22,9.7,10178,10148,14328.53,7508.35,52.40%,3.61,3.61,3.70,30.55%,25,118946.02
2717,QLD,NT,平衡型,9.68,22,9.7,10178,10008,14328.53,7765.10,54.19%,3.53,3.53,3.61,31.25%,25,121811.66
2717,QLD,ACT,平衡型,9.68,22,9.7,10178,8632,14328.53,6607.71,46.12%,3.96,3.96,4.06,28.09%,25,108893.54
2717,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
